OID_,Aspect,Slope,Elevation,Mean,CV,Trend,Solar,Cover_1972,Cover_2008,1972B,1972T,1972S,1972O,1972C,2008T,2008S,2008B,2008O,2008C,Texpand,Sexpand,Bexpand,Oexpand,X,Y
221,170.88571,33.30991,3697.79858,0.16356667,0.777627764,-0.012112587,26.01246,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447110,4434404
1539,37.33831,26.77659,3698.23877,0.01542,1.934713364,-0.004142448,20.34653,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447499,4433035
1473,67.74942,10.42295,3698.43262,0.07476333,1.89618398,-0.006545245,25.25901,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447614,4432807
1663,44.67168,21.38367,3698.74683,0.23332833,0.804659772,-0.015582587,22.53608,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447657,4434657
1593,54.70415,32.38966,3698.76733,0.05803083,1.450244559,-0.007267657,18.57175,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447320,4433190
683,283.71838,42.68398,3699.25684,0.05408917,1.949662442,-0.011423252,22.68747,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446819,4432381
1257,96.2578,6.18493,3699.74438,0.0720825,1.972508114,-0.008271853,26.29063,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447605,4432721
45,101.20001,29.33045,3701.38013,0.0861325,1.473770252,0.006808986,21.54814,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445722,4435780
1069,350.88333,7.97611,3703.23779,0.43919917,0.618632618,-0.050046469,25.14276,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445046,4434518
1020,353.26089,33.95621,3704.95752,0.3292625,0.752444691,-0.033318566,19.31325,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446799,4434506
1376,275.56754,42.16897,3706.02344,0.11871833,1.131024335,-0.003816364,23.29782,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444494,4431539
693,32.52487,10.88004,3706.33179,0.00615,2.332097656,-0.001475874,24.86656,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447457,4433043
760,40.8824,0.58635,3707.48169,0.01556667,1.93272873,-0.004493217,26.87613,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447548,4432846
1372,71.62582,45.3328,3708.40723,0.25049417,0.660679376,-0.024389056,14.08199,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445849,4435312
1310,227.91089,25.48431,3708.56738,0.14258917,1.103339289,-0.018451084,28.16369,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446777,4432751
1617,114.68244,2.87053,3709.65234,0.04850583,1.953945625,-0.00785535,26.80593,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447496,4432728
526,111.84667,9.89192,3709.73975,0.21270333,0.777250756,-0.010992937,26.19662,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447737,4434460
1807,102.06921,48.55357,3709.82007,0.05984917,0.992356182,-0.007546608,15.34224,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445942,4435543
1064,335.49399,33.30595,3710.1604,0.01946667,2.191143732,-0.006021678,20.93217,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447056,4434557
1057,236.26875,21.30941,3710.81982,0.07231167,2.244286149,-0.003289021,28.14705,B,S,1,0,0,0,0,0,1,0,0,0,0,1,-1,0,446839,4432693
978,199.66132,5.29069,3711.90283,0.05766333,1.856257222,-0.006654126,27.64034,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447604,4434410
1411,283.94971,14.99489,3711.9585,0.16342,0.806977168,-0.006883007,26.95793,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446820,4432438
1680,50.04876,14.22466,3712.32544,0.052,1.707166531,-0.006771469,24.1233,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447880,4432316
1370,131.99715,26.67374,3712.48853,0.07450083,1.757169625,-0.007807657,24.56528,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447852,4432224
763,148.61819,36.47101,3713.72754,0.48745167,0.870827255,-0.102285664,23.79263,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446972,4434382
1608,81.77644,1.699,3715.09399,0.10717333,1.542620726,-0.012741399,26.83456,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447404,4432609
1766,33.51787,17.84535,3715.33301,0.47843667,0.701387532,-0.055920979,23.1111,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447778,4432392
324,100.91095,5.22415,3715.91016,0.06669083,2.012638137,-0.009676538,26.49554,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447415,4432868
481,53.10467,29.9041,3716.52612,0.15980333,0.884796445,-0.012564615,19.42961,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447315,4433140
659,316.79773,12.11654,3717.79395,0.434715,0.662879581,-0.044826713,26.00517,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446896,4432491
1476,326.25446,34.11468,3717.96655,0.01239833,2.029984093,-0.003712867,22.0611,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447382,4434689
515,355.23715,33.28113,3718.06934,0.01962417,1.71328172,-0.002968497,19.44947,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446583,4434505
185,166.14317,16.02082,3718.52271,0.14024833,0.951352384,-0.005037622,27.49015,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447515,4434451
914,121.67491,5.02776,3718.87036,0.0805475,1.79826016,-0.009350804,26.76471,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447373,4432847
605,66.04267,23.55639,3719.06006,0.080215,1.62026682,-0.008126993,21.80618,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447317,4433129
1660,64.89297,8.16886,3719.19312,0.1048475,1.322830157,-0.000746748,25.6616,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447641,4434550
959,126.00684,1.80957,3719.26123,0.0696625,1.921276941,-0.011573252,26.92264,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447351,4432798
1454,56.04043,2.57953,3719.79126,0.2498075,1.142408387,-0.028522063,26.52074,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447296,4432605
1737,30.66662,8.36456,3719.97729,0.1048475,1.322830157,-0.000746748,25.66245,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447629,4434553
163,87.23261,3.29257,3720.20312,0.2498075,1.142408387,-0.028522063,26.49242,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447293,4432584
27,99.19676,3.04453,3720.31128,0.0741675,1.830518774,-0.011012273,26.68161,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447319,4432764
5,319.4603,22.31512,3722.02344,0.118155,1.213730254,-0.004057972,24.68842,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446863,4432439
1274,10.35333,12.44333,3722.63184,0.33491667,0.81421688,-0.053817762,24.64687,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447304,4432511
1153,331.61661,18.90702,3723.40869,0.18345,0.782876305,-0.011882797,24.36037,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446894,4432456
568,50.41291,14.04807,3724.49048,0.11378917,2.231357777,-0.023453531,24.40661,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447519,4434667
186,5.33268,39.39302,3725.35034,0.27954167,0.851570647,-0.029792657,16.75012,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,446777,4434480
236,228.8345,0.88599,3725.52368,0.45763833,0.687110542,-0.037522098,26.98313,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447069,4432566
1152,345.84787,13.93188,3726.12769,0.30248,0.648042365,-0.034721748,24.81371,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,446998,4432500
456,166.93546,51.97773,3728.58496,0.23811583,0.811089392,-0.035479406,21.33698,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446333,4434118
1492,60.78341,14.4069,3728.58936,0.27826,0.825699206,-0.024284825,24.19578,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447349,4432969
1506,332.00809,13.27631,3728.62427,0.0061225,2.554894346,-0.001391364,25.57965,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447299,4434646
1378,357.60367,17.76576,3729.35718,0.06759,1.589838806,-0.008117832,23.76194,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447516,4432472
1393,345.91071,35.30653,3730.29053,0.14069333,1.440966199,-0.020407902,18.93836,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446494,4433509
1687,356.89783,16.16392,3730.43823,0.33960417,0.875552209,-0.04026549,23.99319,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445212,4434231
123,153.36534,55.25418,3731.0459,0.0867475,1.221074479,-0.01274507,19.28175,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447000,4432208
1413,334.98419,3.28972,3731.20239,0.10241583,1.426137062,0.001532832,26.88593,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447152,4434521
374,48.39941,24.71575,3732.17334,0.021535,1.863690508,0.002499231,20.86118,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445658,4435742
707,6.39513,20.66959,3734.36377,0.183065,0.660673083,-0.00817951,22.72347,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447429,4432465
1739,328.37796,12.85228,3736.41235,0.1284475,1.035454288,-0.009096678,25.49431,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446954,4432451
1179,37.44503,46.25471,3737.14429,0.36142667,0.607408842,-0.038675944,12.53083,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445694,4432293
816,29.18249,29.85204,3738.41406,0.1396925,1.066207064,-0.015078427,18.91693,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445671,4433574
1118,260.81659,57.76415,3740.50928,0.06861833,1.385264823,-0.009110979,21.06606,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444871,4433367
473,298.23117,29.21197,3741.65601,0.046145,2.360719936,-0.010894056,23.78043,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446879,4432381
65,105.85508,62.5146,3741.79834,0.14799833,0.860056272,-0.010586783,10.46459,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,445816,4435296
1085,146.47276,35.37753,3742.09253,0.19317333,0.829860812,-0.020427972,23.8098,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446521,4434229
649,43.28468,24.05824,3742.70679,0.31286583,0.755728923,-0.043342972,21.31045,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447721,4432359
1105,154.68404,25.40299,3746.04395,0.9503,0.51790655,-0.097207692,26.19469,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446543,4432854
1580,230.79958,37.3632,3748.19629,0.0809025,1.454047758,-0.016068497,27.24533,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447323,4432115
32,40.36633,45.92457,3752.49927,0.38848583,0.656809969,-0.05356542,11.7539,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447033,4433379
1060,173.0126,11.00167,3753.72192,0.09155917,1.787108825,-0.002491434,27.7725,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447025,4432785
1169,102.68025,15.76664,3754.18481,0.848005,0.661911736,-0.121621818,24.48039,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445452,4433711
992,117.31226,17.54246,3755.5542,0.14366917,0.977085184,-0.017351923,25.00047,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446862,4434435
717,10.64741,30.41258,3756.1958,0.18563333,0.835650511,-0.01405,19.62054,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447201,4432434
362,194.0489,38.26328,3759.927,0.078615,1.675201622,-0.008728741,26.76985,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447166,4432210
623,182.62863,40.49841,3760.81812,0.360975,0.918556865,-0.029046434,25.76545,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446654,4432889
797,130.39972,33.35855,3761.62744,0.64142333,0.448194981,-0.047243217,22.76791,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446028,4433910
321,21.07832,34.25399,3762.0293,0.29454667,0.993458011,-0.032497203,17.62144,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445846,4433176
66,99.97717,41.928,3764.21069,0.52950583,0.493731636,-0.049237168,17.80687,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445685,4432247
412,338.24026,31.66653,3768.40674,0.24203083,1.055452795,-0.027044371,20.95253,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446761,4434427
335,77.68825,21.46934,3768.62109,0.27594583,0.902218934,-0.017360524,22.80157,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447215,4433080
182,328.17645,36.84433,3771.89087,0.0277125,2.070781443,-0.007971154,20.04434,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446025,4433221
770,295.81161,40.76479,3772.98022,0.0564375,1.872329568,-0.010605769,21.6965,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446141,4434361
309,64.60189,45.97023,3773.39429,0.11549083,0.709633899,-0.009430594,14.49499,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447094,4433309
969,156.98584,21.01036,3775.0498,0.27453083,0.966615481,-0.023617587,26.92024,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447040,4432880
370,24.18098,28.76941,3775.19116,0.11280917,1.603590389,-0.011562203,19.36134,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445520,4433595
439,183.20457,44.91632,3775.43726,0.1123975,1.703687667,-0.024822203,24.63781,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445075,4433324
133,167.75436,37.98311,3777.54053,0.402505,0.784498453,-0.062145664,24.76589,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445845,4433845
1758,124.96815,39.58023,3779.49097,0.76694917,0.667701713,-0.111943112,20.92567,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,445730,4432588
505,159.34418,41.90764,3781.56885,0.21987917,0.850232647,-0.036103741,23.56294,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447263,4432210
1329,4.60389,35.43995,3782.19092,0.36036917,0.819177945,-0.037981993,17.87541,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445853,4433140
1659,158.01357,37.1638,3783.30054,0.1237775,1.146651165,-0.007278706,24.5324,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445814,4432658
202,323.27972,33.17374,3784.03003,0.05259917,1.583263546,-0.008841643,21.86467,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444931,4431669
156,322.54666,36.00064,3784.28564,0.15619833,0.762334818,-0.006198671,21.33469,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446415,4434399
1477,145.73657,33.57195,3785.7981,0.7564075,0.758460417,-0.134466538,24.25277,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446517,4434295
426,113.7902,57.15857,3786.98267,0.02140917,1.747557631,-0.003562902,13.52036,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,445798,4435367
318,165.4735,30.86286,3788.97412,0.67710583,0.784227889,-0.102238217,26.30476,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446392,4432897
415,148.9261,34.09213,3791.43018,0.48164667,0.734822138,-0.072356364,24.21775,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445403,4433784
245,210.34315,46.50641,3792.34424,0.14443417,0.807288388,-0.013673182,25.78019,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445413,4435269
726,136.64139,30.24615,3792.97339,0.45249833,0.727147257,-0.053892587,24.26721,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446055,4432768
467,182.92598,41.03732,3793.69092,0.1003575,1.532619708,-0.020269336,25.52788,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444837,4433491
1276,75.28017,35.41371,3794.80957,0.79503833,0.675337593,-0.105838392,18.11896,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445667,4433414
1128,317.47083,32.97916,3795.64502,0.07186083,1.601707001,-0.01293528,22.41909,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444919,4431634
1122,113.48131,40.12041,3795.98682,0.33565333,0.975085459,-0.015132098,19.01962,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446096,4434058
546,223.08768,50.42901,3796.70874,0.33237667,0.838162098,-0.006102378,24.45691,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444570,4434957
825,107.81654,17.92981,3798.2312,1.24882833,0.538606229,-0.130693357,24.58824,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445252,4433617
765,161.5231,24.12725,3799.57861,0.61364917,0.826996957,-0.114874371,26.90776,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446229,4432869
962,125.29761,34.96252,3799.67212,0.81441417,0.427950736,-0.061387657,22.24265,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445666,4432571
1408,265.5361,16.73069,3799.9978,0.60800667,0.584855035,-0.030317413,27.88704,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444911,4435780
1598,9.54113,33.83862,3801.30981,0.27209083,0.540902722,-0.011296259,18.64046,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446445,4434384
574,149.09055,34.52773,3802.10083,0.56142917,0.644338883,-0.062663392,24.57283,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446531,4434329
834,3.57019,27.39472,3802.24463,0.05835667,1.533490529,-0.010438531,21.00398,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447364,4432336
1166,46.72913,35.09424,3802.7959,0.23507917,1.037028386,-0.024416119,17.34185,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445694,4435569
1301,153.76349,33.94341,3804.89355,0.65338833,0.742304109,-0.105663636,24.88803,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446543,4434341
1463,161.87027,32.02155,3805.66968,0.27209,0.930850263,-0.042436364,25.91544,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446398,4432926
413,109.48634,41.7372,3805.76465,0.755225,0.6162093,-0.054289161,19.2972,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445522,4432243
1441,266.22211,23.89813,3806.53564,0.26033917,0.631955876,-0.01339479,27.49921,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444947,4435670
104,307.56479,11.05943,3806.76978,0.53057167,0.660075481,-0.053742238,26.40577,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445404,4433451
524,158.77675,41.53355,3807.9729,0.08514417,1.542002335,-0.015955839,23.84472,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445897,4433887
908,280.11331,23.16894,3808.32812,0.05762667,2.043224335,-0.016030629,26.89355,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444942,4435580
833,144.63541,35.7895,3808.65088,0.61650167,0.855188955,-0.103447622,23.81188,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446272,4432902
629,332.87057,32.8433,3808.68604,0.200715,0.652158378,-0.020693147,20.96621,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,445642,4434228
399,171.31999,44.15415,3809.40527,0.07174333,1.122706865,-0.006288252,24.06543,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445680,4435293
299,141.00357,12.36085,3809.82959,0.61908917,0.713873133,-0.063876748,26.84779,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445998,4432849
1277,334.32855,26.45684,3811.97095,0.13597167,0.929934951,-0.018111888,22.53541,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445951,4433096
290,359.38058,26.4192,3812.05078,0.06165417,1.514672728,-0.01359528,21.49878,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447190,4432335
1397,272.88269,14.08822,3812.4314,0.23697667,1.227190649,-0.020356364,27.73524,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444958,4435749
51,109.06938,23.42049,3815.65356,1.40739,0.572477593,-0.137964196,22.94842,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445206,4433623
106,101.77872,26.26332,3817.77319,0.0597625,1.599515041,-0.001194091,22.79117,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447103,4433076
1135,170.4286,13.38928,3819.69849,0.18939,1.022404775,-0.027943497,27.64199,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446112,4432897
502,185.22099,32.63385,3821.49023,0.0591425,2.231688474,-0.009763252,27.2239,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446523,4432970
905,40.98162,26.03837,3823.03369,0.06584083,1.475236071,-0.006826888,20.72675,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445643,4435578
744,134.97456,33.58053,3824.52905,0.72454083,0.756815129,-0.046780105,23.48541,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445611,4432557
828,175.6084,11.10455,3826.31982,0.59266917,0.872098324,-0.097474371,27.87667,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445955,4432918
583,331.77658,20.51924,3827.10864,0.08962167,1.031133477,-0.008484965,24.12662,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445938,4433052
1670,189.51302,40.02221,3827.1189,0.04575833,2.028066858,-0.01062035,26.30103,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447316,4432260
589,328.8262,42.03609,3827.15698,0.06048333,1.311734812,-0.011232448,18.4995,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446221,4433269
709,318.89566,39.39113,3828.21216,0.31008083,0.66092719,-0.038163322,20.48607,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446814,4433494
535,343.95746,25.05559,3829.05029,0.04877917,2.359124977,-0.012631923,23.35664,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447318,4432281
241,320.85434,31.84898,3831.56299,0.07395917,1.886569495,-0.01802542,22.57765,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444895,4435423
796,357.75766,22.13359,3831.60522,0.04877917,2.359124977,-0.012631923,22.83617,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447329,4432279
483,310.08484,35.02415,3834.53809,0.08962167,1.031133477,-0.008484965,22.31398,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445958,4433051
963,131.34167,30.74996,3835.1499,0.35062667,0.912323997,-0.06913035,23.81436,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446427,4434316
1281,325.80432,26.92478,3844.08228,0.1164925,1.427302564,-0.014366049,23.42395,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444927,4435424
704,314.24991,36.46387,3845.87817,0.2363925,0.588937942,-0.002189056,21.62113,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445205,4431723
645,127.36642,21.80025,3849.63647,0.00332667,2.2112811,-0.00077028,25.3534,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447030,4433094
251,299.5918,20.18118,3849.75928,0.08855417,1.388047559,-0.008256888,26.258,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445022,4435502
1231,287.49997,20.00645,3854.34814,0.08264833,1.433676138,-0.009714266,26.91127,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445067,4435552
152,117.77533,16.34672,3857.77881,0.38287167,1.054231546,-0.05474993,25.50304,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445136,4433708
957,184.2504,28.31417,3858.82031,0.0989825,1.607279414,-0.011202762,27.73243,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446036,4432977
1241,251.70578,11.68023,3859.2666,0.070335,1.375935602,-0.007250559,28.26901,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445118,4435662
1394,159.72116,35.93991,3859.33691,0.13157917,1.418995782,-0.020718986,24.8659,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445392,4433893
996,97.74476,37.36273,3865.97388,0.94812583,0.568109509,-0.018088636,18.92158,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444792,4434258
1190,265.32608,10.47333,3869.89941,0.03393417,2.040667232,-0.007510594,27.98866,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445193,4435778
1113,312.76541,7.23485,3870.57129,0.223485,1.301185678,-0.020026923,27.01955,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445163,4435616
1305,257.2157,6.25027,3874.3855,0.2368325,1.275627629,-0.017202902,27.89512,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445222,4435698
485,329.25601,22.70755,3875.49243,0.12985917,1.262203954,-0.014296259,24.19439,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445078,4435436
179,197.86984,50.00096,3876.69165,0.15509167,1.0336993,-0.018062378,24.54787,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445683,4435368
1501,93.12543,28.51584,3877.52026,0.74337417,0.443508984,-0.035456329,21.54731,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445062,4433639
1630,284.31168,6.30627,3877.68066,0.17520417,0.814625838,-0.006869895,27.48406,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445112,4435462
401,127.183,16.67252,3877.99097,0.33545917,0.898968026,-0.050212972,26.08897,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445765,4432984
798,126.63112,16.13866,3879.21313,0.39325,1.356489663,-0.076656923,26.17025,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445710,4432892
464,48.07439,29.32709,3879.83423,0.31861,1.037582629,-0.04219972,19.75255,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445639,4435432
565,125.55197,29.07432,3881.54761,0.89709083,0.614819171,-0.094710664,23.72399,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445086,4433712
931,320.42181,37.30348,3881.84717,0.02551417,1.694644715,-0.000904371,21.02838,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446062,4433060
775,68.72173,43.5607,3882.44287,0.09615083,1.119336631,-0.00455549,15.03588,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446973,4433249
982,108.3038,48.32767,3886.83374,0.15319833,0.757346442,-0.013370559,16.42457,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446004,4434074
1272,172.90417,33.21574,3888.44702,0.04276833,1.864949262,-0.00060007,26.60093,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446192,4433023
1420,335.95248,12.07253,3891.23096,0.04651917,1.872154635,-0.009202343,25.94863,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445181,4435478
1496,73.41946,28.53952,3891.45288,0.63238,0.744566184,-0.06939042,20.12758,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445042,4433587
1132,149.75839,26.93027,3891.67603,0.14228917,1.514848829,-0.022749126,25.90036,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445173,4433856
